"biz_id","metadata_name","metadata_value","category_path","Label"
"37973","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"181268","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"37974","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"88896","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"57222","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"48127","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"186384","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"128489","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"235527","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"127163","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"195678","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"43055","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"537172","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"120475","mcategory_ids","10","Automotive > Maintenance and Repair > Oil and Lube","Oil and Lube"
"124444","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"242014","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"49381","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"43043","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"264803","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"173293","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"5630","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"264795","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"281995","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"61193","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"169322","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"242016","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"63854","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"293625","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"61198","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"595920","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"61213","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"61214","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"50753","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"595898","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"59934","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"61176","mcategory_ids","9","Automotive > Maintenance and Repair","Maintenance and Repair"
"281981","mcategory_ids","7","Automotive > Car Wash and Detail","Car Wash and Detail"
"61173","mcategory_ids","7","Automotive > Car Wash and Detail","Car Wash and Detail"
"605285","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"604996","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"6987","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"444819","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"48084","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"281949","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"241944","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"205486","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"5599","mcategory_ids","6","Automotive > Car Parts and Accessories","Car Parts and Accessories"
"604736","mcategory_ids","5","Automotive > Car Dealers and Leasing > Used Cars","Used Cars"
"604987","mcategory_ids","5","Automotive > Car Dealers and Leasing > Used Cars","Used Cars"
"605038","mcategory_ids","5","Automotive > Car Dealers and Leasing > Used Cars","Used Cars"
"605013","mcategory_ids","5","Automotive > Car Dealers and Leasing > Used Cars","Used Cars"
"605124","mcategory_ids","4","Automotive > Car Dealers and Leasing","Car Dealers and Leasing"
"605142","mcategory_ids","4","Automotive > Car Dealers and Leasing","Car Dealers and Leasing"
"605185","mcategory_ids","4","Automotive > Car Dealers and Leasing","Car Dealers and Leasing"
"605204","mcategory_ids","2","Automotive",""
"211162","mcategory_ids","2","Automotive",""
